psp_id,mp_id,family_name,given_name,title_pre,title_post,birth_date,death_date,gender,region_id,region_name_cs,region_name_en,list_id,list_abbreviation,list_name_cs,list_name_en,last_group_id,last_group_abbreviation,last_group_name_cs,last_group_name_en,last_group_since,last_group_until,since,until,current,full_term,web,street,municipality,postcode,email,phone,fax,psp_phone,facebook
1582,6198,Holík,Jaroslav,Ing.,,1953-06-29,,M,593,Zlínský,Zlin,1291.0,SPD,Svoboda a prima demokracie - Tomio Okamura,Freedom and Direct Democracy - Tomio Okamura,1298,SPD,Poslanecký klub Svoboda a přímá demokracie,Political group Freedom and Direct Democracy,2017-10-26,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1528,6432,Bartoň,Lukáš,Ing.,Ph.D.,1981-01-30,,M,584,Plzeňský,Plzen,1290.0,Piráti,Česká pirátská strana,Czech Pirate Party,1300,Piráti,Poslanecký klub České pirátské strany,Political group Czech Pirate Party,2017-10-22,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1579,6452,Hanzel,Tomáš,,,1975-12-10,,M,594,Moravskoslezský,Moravia-Silesia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1294,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2017-10-27,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1531,5379,Bauer,Jan,Ing.,,1969-04-27,,M,583,Jihočeský,Southern Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1538,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1645,6105,Okamura,Tomio,,,1972-07-04,,M,582,Středočeský,Central Bohemia,1291.0,SPD,Svoboda a prima demokracie - Tomio Okamura,Freedom and Direct Democracy - Tomio Okamura,1540,SPD,Poslanecký klub Svoboda a přímá demokracie,Political group Freedom and Direct Democracy,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1597,6496,Juříček,Pavel,Ing.,Ph.D.,1956-10-29,,M,594,Moravskoslezský,Moravia-Silesia,1104.0,ANO2011,ANO2011,ANO2011,1292,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2017-10-24,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1672,6473,Richterová,Olga,PhDr.,Ph.D.,1985-01-21,,Ž,581,Hlavní město Praha,Capital Prague,1290.0,Piráti,Česká pirátská strana,Czech Pirate Party,1535,Piráti,Poslanecký klub České pirátské strany,Political group Czech Pirate Party,2021-10-10,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1522,6254,Adámková,Věra,prof. MUDr.,CSc.,1954-10-19,,Ž,581,Hlavní město Praha,Capital Prague,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1660,6202,Pokorná Jermanová,Jaroslava,Ing.,,1970-08-17,,Ž,582,Středočeský,Central Bohemia,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,2024-06-28,2017-10-21,2017-11-24,False,False,,,,,,,,,
1735,6666,Vymazal,Jaroslav,Ing.,,1955-03-13,,M,590,Vysočina,Vysocina,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1295,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2020-10-10,2021-10-20,2020-10-10,2021-10-20,False,False,,,,,,,,,
1559,6446,Elfmark,František,Bc.,DiS,1978-10-19,,M,593,Zlínský,Zlin,1290.0,Piráti,Česká pirátská strana,Czech Pirate Party,1300,Piráti,Poslanecký klub České pirátské strany,Political group Czech Pirate Party,2017-10-22,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1661,6529,Polanský,Ondřej,Ing.,,1984-01-22,,M,594,Moravskoslezský,Moravia-Silesia,1290.0,Piráti,Česká pirátská strana,Czech Pirate Party,1300,Piráti,Poslanecký klub České pirátské strany,Political group Czech Pirate Party,2017-10-22,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1616,6509,Králíček,Robert,,,1977-02-11,,M,581,Hlavní město Praha,Capital Prague,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1572,5703,Gajdůšková,Alena,PaedDr.,,1954-04-15,,Z,593,Zlínský,Zlin,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1294,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2017-10-27,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1650,6225,Pastuchová,Jana,Mgr.,,1965-07-21,,Ž,587,Liberecký,Liberec,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1575,305,Grebeníček,Miroslav,doc. PhDr.,CSc.,1947-03-21,,M,591,Jihomoravský,Southern Moravia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1726,6580,Červíčková,Monika,Ing.,MBA,1967-02-09,,Ž,581,Hlavní město Praha,Capital Prague,1104.0,ANO2011,ANO2011,ANO2011,1292,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2018-06-19,2021-10-20,2018-06-19,2021-10-20,False,False,,,,,,,,,
1678,6518,Sadovský,Petr,,,1969-06-26,,M,588,Královéhradecký,Hradec Kralove,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1595,5847,Juránek,Stanislav,Ing.,,1956-01-24,,M,591,Jihomoravský,Southern Moravia,151.0,KDU-ČSL,Křesťanská a demokratická unie - Československá strana lidová,Christian Democratic Union - Czechoslovak People's Party,1297,KDU-ČSL,Poslanecký klub KDU-ČSL,Political group Christian and Democratic Union - Czechoslovak People's Party,2017-10-24,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1713,6052,Vrecionová,Veronika,Ing.,,1965-09-08,,Ž,582,Středočeský,Central Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1295,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2017-10-24,2019-07-02,2017-10-21,2019-07-02,False,False,,,,,,,,,
1622,5943,Langšádlová,Helena,Mgr.,,1963-10-14,,Ž,582,Středočeský,Central Bohemia,948.0,TOP09,TOP 09,TOP 09,1541,TOP09,Poslanecký klub TOP 09,Political group TOP 09,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1586,6200,Chovanec,Milan,,,1970-01-31,,M,584,Plzeňský,Plzen,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1294,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2017-10-27,2019-04-14,2017-10-21,2019-04-14,False,False,,,,,,,,,
1649,6474,Ožanová,Zuzana,Ing.,,1970-09-25,,Ž,594,Moravskoslezský,Moravia-Silesia,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1618,6466,Krutáková,Jana,Ing.,,1962-06-21,,Ž,591,Jihomoravský,Southern Moravia,1289.0,STAN,Starostove a nezavisli,Mayors and Independents,1536,STAN,Poslanecký klub Starostové a nezávislí,Political group Mayors and Independents,2021-10-15,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1611,6508,Koten,Radek,,,1965-03-18,,M,590,Vysočina,Vysocina,1291.0,SPD,Svoboda a prima demokracie - Tomio Okamura,Freedom and Direct Democracy - Tomio Okamura,1540,SPD,Poslanecký klub Svoboda a přímá demokracie,Political group Freedom and Direct Democracy,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1585,6456,Hyťhová,Tereza,Mgr.,,1995-02-23,,Ž,586,Ústecký,Usti nad Labem,1291.0,SPD,Svoboda a prima demokracie - Tomio Okamura,Freedom and Direct Democracy - Tomio Okamura,1500,Nezařaz,Nezařazení,Unaffiliated Deputies,2020-07-27,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1521,5700,Adamec,Ivan,Mgr.,,1960-03-21,,M,588,Královéhradecký,Hradec Kralove,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1538,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1565,6450,Ferjenčík,Mikuláš,Bc.,,1987-03-19,,M,589,Pardubický,Pardubice,1290.0,Piráti,Česká pirátská strana,Czech Pirate Party,1300,Piráti,Poslanecký klub České pirátské strany,Political group Czech Pirate Party,2017-10-22,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1608,5313,Koníček,Vladimír,RNDr.,,1964-02-23,,M,593,Zlínský,Zlin,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2018-12-04,2017-10-21,2018-12-04,False,False,,,,,,,,,
1552,5307,Černý,Alexander,RSDr.,,1953-05-21,,M,592,Olomoucký,Olomouc,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1668,6158,Rais,Karel,prof. Ing.,"CSc., MBA",1949-10-14,,M,591,Jihomoravský,Southern Moravia,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1580,6303,Hlavatý,Jiří,Ing.,,1948-07-29,,M,588,Královéhradecký,Hradec Kralove,1104.0,ANO2011,ANO2011,ANO2011,1292,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2017-10-24,2017-11-24,2017-10-21,2017-11-24,False,False,,,,,,,,,
1545,6440,Bojko,Marian,,,1962-12-25,,M,594,Moravskoslezský,Moravia-Silesia,1291.0,SPD,Svoboda a prima demokracie - Tomio Okamura,Freedom and Direct Democracy - Tomio Okamura,1500,Nezařaz,Nezařazení,Unaffiliated Deputies,2019-03-19,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1591,6460,Jarošová,Monika,,,1970-12-30,,Z,586,Ústecký,Usti nad Labem,1291.0,SPD,Svoboda a prima demokracie - Tomio Okamura,Freedom and Direct Democracy - Tomio Okamura,1298,SPD,Poslanecký klub Svoboda a přímá demokracie,Political group Freedom and Direct Democracy,2017-10-26,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1592,6461,Jelínek,Pavel,Ing.,PhD.,1962-10-31,,M,592,Olomoucký,Olomouc,1291.0,SPD,Svoboda a prima demokracie - Tomio Okamura,Freedom and Direct Democracy - Tomio Okamura,1298,SPD,Poslanecký klub Svoboda a přímá demokracie,Political group Freedom and Direct Democracy,2017-10-26,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1632,6534,Mašek,Jiří,MUDr.,,1958-07-16,,M,588,Královéhradecký,Hradec Kralove,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1687,6515,Strýček,Jiří,Ing.,,1959-04-05,,M,594,Moravskoslezský,Moravia-Silesia,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1665,6472,Procházková,Věra,MUDr.,,1954-04-03,,Ž,585,Karlovarský,Karlovy Vary,1104.0,ANO2011,ANO2011,ANO2011,1292,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2017-10-24,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1636,6476,Melková,Marcela,,,1971-01-24,,Ž,582,Středočeský,Central Bohemia,1104.0,ANO2011,ANO2011,ANO2011,1292,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2017-10-24,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1590,6201,Janulík,Miloslav,MUDr.,,1962-09-21,,M,591,Jihomoravský,Southern Moravia,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1523,6149,Aulická Jírovcová,Hana,Ing.,,1981-04-07,,Ž,586,Ústecký,Usti nad Labem,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1709,6165,Vondráček,Radek,Mgr.,,1973-12-30,,M,593,Zlínský,Zlin,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1701,6168,Válková,Helena,prof. JUDr.,CSc.,1951-01-07,,Ž,581,Hlavní město Praha,Capital Prague,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1693,6484,Štolpa,David,,,1983-03-03,,M,591,Jihomoravský,Southern Moravia,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1525,6428,Babišová,Andrea,Mgr.,MBA,1972-04-17,,Z,594,Moravskoslezský,Moravia-Silesia,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1621,6512,Kytýr,Jaroslav,Ing.,,1963-03-24,,M,589,Pardubický,Pardubice,1104.0,ANO2011,ANO2011,ANO2011,1292,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2017-10-24,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1677,6519,Řehounek,Jan,Ing.,,1974-10-27,,M,589,Pardubický,Pardubice,1104.0,ANO2011,ANO2011,ANO2011,1292,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2017-10-24,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1704,6495,Vích,Radovan,Ing.,,1964-12-25,,M,587,Liberecký,Liberec,1291.0,SPD,Svoboda a prima demokracie - Tomio Okamura,Freedom and Direct Democracy - Tomio Okamura,1540,SPD,Poslanecký klub Svoboda a přímá demokracie,Political group Freedom and Direct Democracy,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1721,6538,Kupka,Martin,Mgr.,,1975-10-28,,M,582,Středočeský,Central Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1538,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1626,6467,Majerová Zahradníková,Zuzana,,,1972-06-28,,Ž,592,Olomoucký,Olomouc,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1500,Nezařaz,Nezařazení,Unaffiliated Deputies,2019-04-23,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1691,6514,Španěl,Lubomír,,,1955-10-01,,M,591,Jihomoravský,Southern Moravia,1291.0,SPD,Svoboda a prima demokracie - Tomio Okamura,Freedom and Direct Democracy - Tomio Okamura,1298,SPD,Poslanecký klub Svoboda a přímá demokracie,Political group Freedom and Direct Democracy,2017-10-26,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1529,6433,Bartoš,Ivan,PhDr.,Ph.D.,1980-03-20,,M,582,Středočeský,Central Bohemia,1290.0,Piráti,Česká pirátská strana,Czech Pirate Party,1535,Piráti,Poslanecký klub České pirátské strany,Political group Czech Pirate Party,2021-10-10,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1564,6449,Feri,Dominik,JUDr.,,1996-07-11,,M,581,Hlavní město Praha,Capital Prague,948.0,TOP09,TOP 09,TOP 09,1299,TOP09,Poslanecký klub TOP 09,Political group TOP 09,2017-10-31,2021-05-31,2017-10-21,2021-05-31,False,False,,,,,,,,,
1563,6448,Feranec,Milan,Mgr.,,1964-01-18,,M,592,Olomoucký,Olomouc,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,2025-01-10,2017-10-21,2021-10-20,False,False,,,,,,,,,
1634,6470,Mauritzová,Ilona,doc. PaedDr.,Ph.D.,1959-12-29,,Ž,584,Plzeňský,Plzen,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1295,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2017-10-24,2021-03-01,2017-10-21,2021-03-01,False,False,,,,,,,,,
1620,6511,Kubík,Jan,Ing.,,1978-10-29,,M,583,Jihočeský,Southern Bohemia,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1727,6587,Venhoda,Petr,Mgr. Bc.,,1986-07-25,,M,581,Hlavní město Praha,Capital Prague,1104.0,ANO2011,ANO2011,ANO2011,1292,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2018-10-01,2021-10-20,2018-10-01,2021-10-20,False,False,,,,,,,,,
1553,6443,Čižinský,Jan,Mgr.,,1978-04-22,,M,581,Hlavní město Praha,Capital Prague,151.0,KDU-ČSL,Křesťanská a demokratická unie - Československá strana lidová,Christian Democratic Union - Czechoslovak People's Party,1297,KDU-ČSL,Poslanecký klub KDU-ČSL,Political group Christian and Democratic Union - Czechoslovak People's Party,2017-10-24,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1624,6537,Lipavský,Jan,,,1985-07-02,,M,581,Hlavní město Praha,Capital Prague,1290.0,Piráti,Česká pirátská strana,Czech Pirate Party,1300,Piráti,Poslanecký klub České pirátské strany,Political group Czech Pirate Party,2017-10-22,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1555,6444,Dolínek,Petr,,,1981-03-27,,M,581,Hlavní město Praha,Capital Prague,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1294,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2017-10-27,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1606,6507,Kolářík,Lukáš,,,1984-03-05,,M,583,Jihočeský,Southern Bohemia,1290.0,Piráti,Česká pirátská strana,Czech Pirate Party,1300,Piráti,Poslanecký klub České pirátské strany,Political group Czech Pirate Party,2017-10-22,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1670,6523,Ratiborský,Michal,,,1981-12-06,,M,594,Moravskoslezský,Moravia-Silesia,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1676,6520,Růžička,Pavel,Ing.,,1970-04-03,,M,586,Ústecký,Usti nad Labem,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1741,6707,Sommerová,Olga,,,1949-08-02,,Ž,581,Hlavní město Praha,Capital Prague,948.0,TOP09,TOP 09,TOP 09,1299,TOP09,Poslanecký klub TOP 09,Political group TOP 09,2021-05-31,2021-10-20,2021-05-31,2021-10-20,False,False,,,,,,,,,
1653,6488,Peksa,Mikuláš,Mgr.,,1986-06-18,,M,586,Ústecký,Usti nad Labem,1290.0,Piráti,Česká pirátská strana,Czech Pirate Party,1300,Piráti,Poslanecký klub České pirátské strany,Political group Czech Pirate Party,2017-10-22,2019-06-06,2017-10-21,2019-06-06,False,False,,,,,,,,,
1663,6527,Pražák,David,,,1979-09-13,,M,587,Liberecký,Liberec,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1583,6454,Holomčík,Radek,Mgr.,,1985-07-31,,M,591,Jihomoravský,Southern Moravia,1290.0,Piráti,Česká pirátská strana,Czech Pirate Party,1300,Piráti,Poslanecký klub České pirátské strany,Political group Czech Pirate Party,2017-10-22,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1549,6441,Bžoch,Jaroslav,Mgr.,,1983-11-30,,M,586,Ústecký,Usti nad Labem,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,2024-06-28,2017-10-21,2021-10-20,False,False,,,,,,,,,
1625,6279,Luzar,Leo,Ing. et Ing.,,1964-12-06,,M,594,Moravskoslezský,Moravia-Silesia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1699,6482,Válek,Vlastimil,prof. MUDr.,"CSc., MBA, EBIR",1960-05-17,,M,591,Jihomoravský,Southern Moravia,948.0,TOP09,TOP 09,TOP 09,1541,TOP09,Poslanecký klub TOP 09,Political group TOP 09,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1535,6437,Bělica,Josef,Ing.,MBA,1978-07-16,,M,594,Moravskoslezský,Moravia-Silesia,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1544,6079,Blažek,Pavel,JUDr.,Ph.D.,1969-04-08,,M,591,Jihomoravský,Southern Moravia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1538,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1540,6143,Berkovec,Stanislav,Mgr.,,1956-05-31,,M,582,Středočeský,Central Bohemia,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1560,6190,Faltýnek,Jaroslav,Ing.,,1962-04-28,,M,590,Vysočina,Vysocina,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1628,6536,Mališ,Přemysl,,,1980-01-28,,M,582,Středočeský,Central Bohemia,1104.0,ANO2011,ANO2011,ANO2011,1292,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2017-10-24,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1658,6530,Podal,Zdeněk,,,1953-04-12,,M,588,Královéhradecký,Hradec Kralove,1291.0,SPD,Svoboda a prima demokracie - Tomio Okamura,Freedom and Direct Democracy - Tomio Okamura,1298,SPD,Poslanecký klub Svoboda a přímá demokracie,Political group Freedom and Direct Democracy,2017-10-26,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1738,6688,Samaš,Miroslav,,,1966-06-12,,M,582,Středočeský,Central Bohemia,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2024-06-28,,2021-01-26,2021-10-20,True,False,,,,,,,,,
1697,6137,Vácha,František,prof. RNDr.,Ph.D.,1966-09-11,,M,583,Jihočeský,Southern Bohemia,948.0,TOP09,TOP 09,TOP 09,1299,TOP09,Poslanecký klub TOP 09,Political group TOP 09,2017-10-31,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1576,4778,Grospič,Stanislav,JUDr.,,1964-07-25,,M,582,Středočeský,Central Bohemia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1641,401,Němcová,Miroslava,,,1952-11-17,,Ž,590,Vysočina,Vysocina,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1295,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2017-10-24,2020-10-10,2017-10-21,2020-10-10,False,False,,,,,,,,,
1526,6177,Balaštíková,Margita,,,1967-09-16,,Ž,593,Zlínský,Zlin,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-11-10,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1710,6492,Vondrák,Ivo,prof. Ing.,CSc.,1959-04-15,,M,594,Moravskoslezský,Moravia-Silesia,1104.0,ANO2011,ANO2011,ANO2011,1720,Nezařaz,Nezařazení,,2023-02-21,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1703,6494,Veselý,Ondřej,JUDr.,,1976-05-03,,M,583,Jihočeský,Southern Bohemia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1294,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2017-10-27,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
1542,6438,Blaha,Stanislav,Ing.,,1969-12-13,,M,593,Zlínský,Zlin,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1538,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1671,6500,Richter,Jan,Mgr. Bc. et Bc. et Bc.,,1967-11-28,,M,586,Ústecký,Usti nad Labem,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1627,6468,Malá,Taťána,Mgr. Ing.,,1981-10-01,,Ž,591,Jihomoravský,Southern Moravia,1104.0,ANO2011,ANO2011,ANO2011,1537,ANO,Poslanecký klub ANO 2011,Political group ANO 2011,2021-10-12,,2017-10-21,2021-10-20,True,True,,,,,,,,,
1648,6224,Ondráček,Zdeněk,JUDr. PhDr.,Ph.D.,1969-07-28,,M,588,Královéhradecký,Hradec Kralove,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2017-10-21,2021-10-20,False,False,,,,,,,,,
