psp_id,mp_id,family_name,given_name,title_pre,title_post,birth_date,death_date,gender,region_id,region_name_cs,region_name_en,list_id,list_abbreviation,list_name_cs,list_name_en,last_group_id,last_group_abbreviation,last_group_name_cs,last_group_name_en,last_group_since,last_group_until,since,until,current,full_term,web,street,municipality,postcode,email,phone,fax,psp_phone,facebook
672,247,Tomíček,Rudolf,Ing.,,1948-03-17,,M,585,Karlovarský,Karlovy Vary,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2002-06-21,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
711,237,Sobotka,Bohuslav,Mgr.,,1971-10-23,,M,591,Jihomoravský,Southern Moravia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1294,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2017-10-27,2018-03-31,2002-06-15,2006-06-15,False,False,,,,,,,,,
658,196,Zeman,Eduard,Mgr.,,1948-04-11,2017-06-25,M,583,Jihočeský,Southern Bohemia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2002-06-21,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
752,5255,Svoboda,Miroslav,Ing.,,1962-03-30,,M,581,Hlavní město Praha,Capital Prague,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,863,ČSSD,Poslanecký klub České strany sociálně demokratické,\tPolitical group Czech Social Democratic Party,2011-03-26,2013-08-28,2002-06-15,2006-06-15,False,False,,,,,,,,,
758,5261,Dolejš,Jiří,Ing.,,1961-01-24,,M,581,Hlavní město Praha,Capital Prague,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2002-06-15,2006-06-15,False,False,,,,,,,,,
663,303,Filip,Vojtěch,JUDr.,,1955-01-13,,M,583,Jihočeský,Southern Bohemia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2002-06-15,2006-06-15,False,False,,,,,,,,,
648,244,Teplík,Tomáš,,,1974-05-08,,M,582,Středočeský,Central Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,600,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2002-06-25,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
798,5301,Šeich,David,Mgr.,,1976-12-09,,M,591,Jihomoravský,Southern Moravia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2002-06-15,2006-06-15,False,False,,,,,,,,,
760,5264,Rouček,Libor,Dr.,,1954-09-04,,M,582,Středočeský,Central Bohemia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2002-06-21,2004-07-20,2002-06-15,2004-07-20,False,False,,,,,,,,,
776,5279,Krákora,Jaroslav,MUDr.,,1955-10-25,,M,586,Ústecký,Usti nad Labem,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2002-06-15,2006-06-15,False,False,,,,,,,,,
771,5274,Levá,Ivana,Mgr.,,1950-06-16,,Ž,584,Plzeňský,Plzen,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,866,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,\tPolitical group Communist Party of Bohemia and Moravia,2010-06-02,2013-08-28,2002-06-15,2006-06-15,False,False,,,,,,,,,
726,250,Vlček,Miloslav,Ing.,,1961-02-01,,M,592,Olomoucký,Olomouc,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2006-06-05,2010-04-30,2002-06-15,2006-06-15,False,False,,,,,,,,,
845,5385,Kratochvíle,Karel,Ing.,,1958-04-27,,M,583,Jihočeský,Southern Bohemia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2006-06-05,2010-06-03,2004-08-31,2006-06-15,False,False,,,,,,,,,
640,349,Boháčková,Jarmila,,,1947-07-18,2005-06-09,Ž,582,Středočeský,Central Bohemia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2002-06-21,2005-06-09,2002-06-15,2005-06-09,False,False,,,,,,,,,
706,309,Kováčik,Pavel,Ing.,,1955-07-02,,M,590,Vysočina,Vysocina,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1293,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2017-10-24,2021-10-20,2002-06-15,2006-06-15,False,False,,,,,,,,,
725,219,Kapoun,Miroslav,,,1945-08-03,,M,592,Olomoucký,Olomouc,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2002-06-21,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
741,371,Hrnčíř,Pavel,Ing.,,1961-03-23,,M,594,Moravskoslezský,Moravia-Silesia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2009-12-11,2002-06-15,2006-06-15,False,False,,,,,,,,,
675,215,Hojdar,Josef,Ing.,,1946-10-16,,M,586,Ústecký,Usti nad Labem,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2002-06-21,2006-02-28,2002-06-15,2006-02-28,False,False,,,,,,,,,
759,5263,Čurdová,Anna,Mgr.,,1962-04-19,,Ž,582,Středočeský,Central Bohemia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2006-06-05,2010-06-03,2002-06-15,2006-06-15,False,False,,,,,,,,,
839,5378,Schwippel,Jan,Ing.,CSc.,1966-12-08,,M,582,Středočeský,Central Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,856,Nezařaz,Nezařazení,Unaffiliated Deputies,2008-09-17,2010-06-03,2004-07-20,2006-06-15,False,False,,,,,,,,,
724,367,Hönig,Pavel,Ing.,,1948-01-09,,M,592,Olomoucký,Olomouc,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2002-06-21,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
650,280,Vidím,Jan,Mgr.,,1964-06-25,,M,582,Středočeský,Central Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2013-08-28,2002-06-15,2006-06-15,False,False,,,,,,,,,
793,5296,Rusová,Marie,JUDr.,,1950-12-04,,Ž,590,Vysočina,Vysocina,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,866,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,\tPolitical group Communist Party of Bohemia and Moravia,2010-06-02,2013-08-28,2002-06-15,2006-06-15,False,False,,,,,,,,,
844,5381,Reiber,Vladimír,Ing.,,1948-05-05,,M,586,Ústecký,Usti nad Labem,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,596,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2004-07-20,2006-06-15,2004-07-20,2006-06-15,False,False,,,,,,,,,
772,5275,Urban,Ladislav,RSDr.,,1945-01-09,,M,584,Plzeňský,Plzen,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,596,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2002-06-19,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
859,362,Grega,Andrej,,,1950-09-12,,M,587,Liberecký,Liberec,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2006-01-24,2006-06-15,2006-01-24,2006-06-15,False,False,,,,,,,,,
786,5290,Marková,Soňa,Mgr.,,1963-02-25,,Ž,588,Královéhradecký,Hradec Kralove,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2017-10-26,2002-06-15,2006-06-15,False,False,,,,,,,,,
830,143,Severa,Pavel,Bc.,,1965-05-06,,M,589,Pardubický,Pardubice,595.0,K,Koalice,Coalition,856,Nezařaz,Nezařazení,Unaffiliated Deputies,2009-10-09,2010-06-03,2003-06-02,2006-06-15,False,False,,,,,,,,,
688,4737,Rusnok,Jiří,Ing.,,1960-10-16,,M,588,Královéhradecký,Hradec Kralove,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2002-06-21,2003-04-23,2002-06-15,2003-04-23,False,False,,,,,,,,,
850,5388,Vomáčko,Ladislav,,,1944-04-12,,M,582,Středočeský,Central Bohemia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2008-10-25,2010-06-03,2004-09-30,2006-06-15,False,False,,,,,,,,,
687,122,Orgoníková,Hana,Ing.,,1946-12-08,2014-06-05,Ž,588,Královéhradecký,Hradec Kralove,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,863,ČSSD,Poslanecký klub České strany sociálně demokratické,\tPolitical group Czech Social Democratic Party,2010-06-04,2013-08-28,2002-06-15,2006-06-15,False,False,,,,,,,,,
754,5257,Dub,Tomáš,Ing.,,1967-12-12,,M,581,Hlavní město Praha,Capital Prague,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2002-06-15,2006-06-15,False,False,,,,,,,,,
843,361,Fischer,Stanislav,Ing.,CSc.,1936-11-30,,M,582,Středočeský,Central Bohemia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,596,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2004-07-20,2006-06-15,2004-07-20,2006-06-15,False,False,,,,,,,,,
762,5266,Třešňák,Jiří,,,1938-07-30,,M,582,Středočeský,Central Bohemia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2002-06-21,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
755,5258,Mallotová,Helena,Mgr.,,1944-10-26,,Ž,581,Hlavní město Praha,Capital Prague,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2002-06-15,2006-06-15,False,False,,,,,,,,,
630,419,Šplíchal,Karel,PhDr.,,1946-11-14,,M,581,Hlavní město Praha,Capital Prague,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2006-06-05,2010-06-03,2002-06-15,2006-06-15,False,False,,,,,,,,,
831,5357,Vokáč,Robert,,,1958-06-23,,M,589,Pardubický,Pardubice,595.0,K,Koalice,Coalition,598,US-DEU,Poslanecký klub Unie svobody-Demokratické unie,Political group Freedom Union-Democratic Union,2003-06-06,2006-06-15,2003-06-06,2006-06-15,False,False,,,,,,,,,
835,381,Kořistka,Zdeněk,,,1957-07-24,,M,594,Moravskoslezský,Moravia-Silesia,156.0,US,Unie svobody,Union of Freedom,598,US-DEU,Poslanecký klub Unie svobody-Demokratické unie,Political group Freedom Union-Democratic Union,2004-07-08,2006-06-15,2004-07-08,2006-06-15,False,False,,,,,,,,,
802,5305,Ostrý,Vlastimil,Ing.,,1966-11-06,,M,591,Jihomoravský,Southern Moravia,595.0,K,Koalice,Coalition,598,US-DEU,Poslanecký klub Unie svobody-Demokratické unie,Political group Freedom Union-Democratic Union,2002-06-18,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
641,39,Gross,Stanislav,JUDr.,,1969-10-30,2015-04-15,M,582,Středočeský,Central Bohemia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2002-06-21,2004-09-21,2002-06-15,2004-09-21,False,False,,,,,,,,,
825,5262,Říha,Vladimír,MUDr.,,1949-03-17,,M,581,Hlavní město Praha,Capital Prague,595.0,K,Koalice,Coalition,597,KDU-ČSL,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,Political group Christian Democratic Union - Czechoslovak People's Party,2002-06-19,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
775,5278,Suk,Lubomír,,,1960-09-06,,M,585,Karlovarský,Karlovy Vary,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2002-06-15,2006-06-15,False,False,,,,,,,,,
838,5377,Poláček,Josef,Ing.,,1948-08-13,,M,586,Ústecký,Usti nad Labem,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,600,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2004-07-20,2006-06-15,2004-07-20,2006-06-15,False,False,,,,,,,,,
698,406,Páralová,Alena,Ing.,,1948-08-11,,Ž,589,Pardubický,Pardubice,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2002-06-15,2006-06-15,False,False,,,,,,,,,
665,302,Talíř,Jaromír,Ing.,,1950-08-09,,M,583,Jihočeský,Southern Bohemia,595.0,K,Koalice,Coalition,597,KDU-ČSL,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,Political group Christian Democratic Union - Czechoslovak People's Party,2002-06-19,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
681,306,Houzák,Josef,,,1943-11-08,2002-09-19,M,586,Ústecký,Usti nad Labem,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,596,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2002-06-19,2002-09-18,2002-06-15,2002-09-18,False,False,,,,,,,,,
746,304,Gongol,Jaroslav,Ing.,CSc.,1937-03-23,,M,594,Moravskoslezský,Moravia-Silesia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,596,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2002-06-19,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
661,430,Zajíček,Tom,,,1948-08-25,2014-02-17,M,583,Jihočeský,Southern Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2002-06-15,2006-06-15,False,False,,,,,,,,,
751,5254,Nováková,Eva,Mgr.,,1955-07-29,2007-01-04,Ž,581,Hlavní město Praha,Capital Prague,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2002-06-21,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
682,379,Kohlíček,Jaromír,Ing.,CSc.,1953-02-23,,M,586,Ústecký,Usti nad Labem,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,596,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2002-06-19,2004-07-20,2002-06-15,2004-07-20,False,False,,,,,,,,,
673,366,Hojda,Pavel,Ing.,,1952-11-02,,M,585,Karlovarský,Karlovy Vary,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,866,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,\tPolitical group Communist Party of Bohemia and Moravia,2010-06-02,2013-08-28,2002-06-15,2006-06-15,False,False,,,,,,,,,
719,312,Bebarová Rujbrová,Zuzka,JUDr.,,1951-01-13,,Ž,591,Jihomoravský,Southern Moravia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2017-10-26,2002-06-15,2006-06-15,False,False,,,,,,,,,
694,396,Martínek,Radko,Mgr.,,1956-06-06,,M,589,Pardubický,Pardubice,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2006-06-05,2009-03-01,2002-06-15,2006-06-15,False,False,,,,,,,,,
676,220,Kopecký,Robert,,,1952-04-18,2010-03-25,M,586,Ústecký,Usti nad Labem,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2002-06-21,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
677,226,Laštůvka,Vladimír,Ing.,,1943-06-08,2018-09-27,M,586,Ústecký,Usti nad Labem,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2002-06-21,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
695,246,Titz,Miloš,Doc.Ing.,CSc.,1939-06-01,,M,589,Pardubický,Pardubice,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2002-06-21,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
851,12,Brožík,František,Ing.,,1955-03-04,,M,584,Plzeňský,Plzen,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2004-09-24,2004-10-07,2004-09-24,2004-10-07,False,False,,,,,,,,,
803,5306,Krill,Petr,Ing.,,1941-05-27,,M,592,Olomoucký,Olomouc,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,753,ODS,Poslanecký klub Občanské demokratické strany,Political Group of the Civic Democratic Party,2006-06-08,2010-06-03,2002-06-15,2006-06-15,False,False,,,,,,,,,
644,353,Cabrnoch,Milan,MUDr.,,1962-08-06,,M,582,Středočeský,Central Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,600,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2002-06-25,2004-07-20,2002-06-15,2004-07-20,False,False,,,,,,,,,
767,5270,Braný,Petr,RSDr.,,1951-05-25,,M,583,Jihočeský,Southern Bohemia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,866,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,\tPolitical group Communist Party of Bohemia and Moravia,2010-06-02,2013-08-28,2002-06-15,2006-06-15,False,False,,,,,,,,,
794,5297,Hašek,Michal,JUDr.,,1976-04-17,,M,591,Jihomoravský,Southern Moravia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2014-04-30,2002-06-15,2006-06-15,False,False,,,,,,,,,
720,295,Ambrozek,Libor,RNDr.,,1966-08-02,,M,591,Jihomoravský,Southern Moravia,595.0,K,Koalice,Coalition,751,KDU-ČSL,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,Political Group of the Christian and Democratic Union - Czechoslovak People's Party,2006-06-16,2010-06-03,2002-06-15,2006-06-15,False,False,,,,,,,,,
863,5430,Domesová,Zuzana,Mgr.,,1948-11-29,,Ž,591,Jihomoravský,Southern Moravia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2009-03-01,2010-06-03,2006-04-18,2006-04-18,False,False,,,,,,,,,
722,420,Šustr,Ladislav,,,1944-05-13,,M,591,Jihomoravský,Southern Moravia,595.0,K,Koalice,Coalition,751,KDU-ČSL,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,Political Group of the Christian and Democratic Union - Czechoslovak People's Party,2006-06-16,2009-09-29,2002-06-15,2006-06-15,False,False,,,,,,,,,
824,5224,Karásek,Svatopluk,ThMgr.,,1942-10-18,2020-12-20,M,581,Hlavní město Praha,Capital Prague,595.0,K,Koalice,Coalition,598,US-DEU,Poslanecký klub Unie svobody-Demokratické unie,Political group Freedom Union-Democratic Union,2002-06-18,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
820,5322,Opálka,Miroslav,RSDr.,,1952-10-09,,M,594,Moravskoslezský,Moravia-Silesia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,1109,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2013-10-27,2017-10-26,2002-06-15,2006-06-15,False,False,,,,,,,,,
840,5379,Bauer,Jan,Ing.,,1969-04-27,,M,583,Jihočeský,Southern Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,1538,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2021-10-12,,2004-07-20,2006-06-15,True,False,,,,,,,,,
691,5253,Kučera,Miloslav,Ing.,,1956-10-04,,M,588,Královéhradecký,Hradec Kralove,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,600,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2002-06-25,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
686,206,Brynychová,Ludmila,Ing.,,1952-11-27,,Ž,587,Liberecký,Liberec,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,596,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2002-06-19,2005-12-09,2002-06-15,2005-12-09,False,False,,,,,,,,,
736,5120,Lachnit,Petr,Ing.,CSc.,1949-12-30,,M,594,Moravskoslezský,Moravia-Silesia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2002-06-21,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
683,389,Kühnl,Karel,JUDr.,,1954-09-12,,M,586,Ústecký,Usti nad Labem,595.0,K,Koalice,Coalition,598,US-DEU,Poslanecký klub Unie svobody-Demokratické unie,Political group Freedom Union-Democratic Union,2002-06-18,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
828,412,Rozehnal,Aleš,,,1952-11-27,,M,581,Hlavní město Praha,Capital Prague,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,600,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2003-03-07,2006-06-15,2003-03-07,2006-06-15,False,False,,,,,,,,,
836,5376,Tluchoř,Petr,,,1968-01-06,,M,582,Středočeský,Central Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,864,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2010-05-30,2012-11-07,2004-07-20,2006-06-15,False,False,,,,,,,,,
861,5415,Zapletal,Cyril,,,1949-07-15,,M,586,Ústecký,Usti nad Labem,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,863,ČSSD,Poslanecký klub České strany sociálně demokratické,\tPolitical group Czech Social Democratic Party,2010-06-04,2013-08-28,2006-02-28,2006-06-15,False,False,,,,,,,,,
659,347,Beneš,Miroslav,Ing.,,1956-04-05,,M,583,Jihočeský,Southern Bohemia,155.0,ODS,Občanská demokratická strana,Civic Democratic Party,600,ODS,Poslanecký klub Občanské demokratické strany,Political group Civic Democratic Party,2002-06-25,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
849,411,Pícl,Václav,Mgr.,,1959-12-03,,M,582,Středočeský,Central Bohemia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,599,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2004-09-24,2004-09-30,2004-09-24,2004-09-30,False,False,,,,,,,,,
643,422,Urban,Milan,Ing.,,1958-10-15,,M,582,Středočeský,Central Bohemia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,1107,ČSSD,Poslanecký klub České strany sociálně demokratické,Political group Czech Social Democratic Party,2013-10-29,2017-10-26,2002-06-15,2004-09-24,False,False,,,,,,,,,
748,317,Vymětal,Karel,Ing.,,1944-11-18,2024-10-24,M,594,Moravskoslezský,Moravia-Silesia,154.0,KSCM,Komunistická strana Čech a Moravy,Communist Party of Bohemia and Moravia,596,KSČM,Poslanecký klub Komunistické strany Čech a Moravy,Political group Communist Party of Bohemia and Moravia,2002-06-19,2006-06-15,2002-06-15,2006-06-15,False,False,,,,,,,,,
655,340,Parkanová,Vlasta,JUDr.,,1951-11-21,,Ž,582,Středočeský,Central Bohemia,595.0,K,Koalice,Coalition,865,TOP09-S,Poslanecký klub TOP 09 a Starostové,Political group TOP 09 a Starostové,2010-06-10,2013-08-28,2002-06-15,2006-06-15,False,False,,,,,,,,,
832,218,Jičínský,Zdeněk,prof. JUDr.,DrSc.,1929-02-26,2020-04-09,M,590,Vysočina,Vysocina,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2006-06-05,2010-06-03,2003-07-26,2006-06-15,False,False,,,,,,,,,
814,5316,Kubinyi,Jozef,MUDr.,Ph.D.,1955-07-21,,M,594,Moravskoslezský,Moravia-Silesia,153.0,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,750,ČSSD,Poslanecký klub České strany sociálně demokratické,Political Group of the Czech Social Democratic Party,2010-05-26,2010-06-03,2002-06-15,2006-06-15,False,False,,,,,,,,,
